timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-24T11:52:13,codecarbon,c447864a-b258-4a97-9ff3-46f8d31e1ebd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.600302000000056,0.0005107248409497,1.1988761040935975e-05,42.5,0.0,10.0,0.0005028916105555,0.0,0.0001182556694444,0.00062114728,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T11:56:43,codecarbon,296e4d06-1b0e-47fe-9615-e7cc500b707f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,251.5428972000002,0.0030149992619256,1.198602423477885e-05,42.5,0.0,10.0,0.0029688390240972,0.0,0.0006980250886111,0.0036668641127083,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:00:32,codecarbon,3c6c92d8-24bd-4a53-a864-ef8c89e2929d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,210.7052660999998,0.0025249055993255,1.1983115780918515e-05,42.5,0.0,10.0,0.0024863452885416,0.0,0.0005844633338888,0.0030708086224305,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:08:04,codecarbon,b9d8cb46-95a7-4ba4-8dea-0e3b2978357a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,434.1905683,0.0052047618539795,1.1987275251873656e-05,42.5,0.0,10.0,0.0051252309230555,0.0,0.0012048384399999,0.0063300693630555,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:14:45,codecarbon,9d29c1bf-b5bd-4a94-9b64-5ee31d87e121,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,373.96695450000016,0.0044825883204579,1.1986589367104032e-05,42.5,0.0,10.0,0.0044139436897916,0.0,0.0010378129497222,0.0054517566395139,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:19:56,codecarbon,04ca4263-e69d-47c2-9517-5f652786134c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,296.5305106999999,0.0035545692235885,1.1987195567826963e-05,42.5,0.0,10.0,0.0035001282846527,0.0,0.0008229647544444,0.0043230930390972,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:31:01,codecarbon,45bf054a-4363-474b-a054-2cbd9d9dc5af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,649.6482405000002,0.0077870896297075,1.1986624675092154e-05,42.5,0.0,10.0,0.0076678503506249,0.0,0.0018028649049999,0.0094707152556249,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:34:28,codecarbon,5e988b69-076a-417a-b278-53caa974d036,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,189.19395160000025,0.0022675736403659,1.198544467827452e-05,42.5,0.0,10.0,0.0022328921303472,0.0,0.0005249474849999,0.0027578396153472,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:38:57,codecarbon,bfe18a41-b701-42cf-a6cf-cae53f9da5ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,251.94413219999976,0.0030192545244846,1.1983825533543011e-05,42.5,0.0,10.0,0.0029730527763194,0.0,0.0006989866177777,0.0036720393940972,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T12:51:55,codecarbon,033afd7a-17a6-41d5-aee8-afa8cd9ba8b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,762.0665489000003,0.0091337462509073,1.1985496888810287e-05,42.5,0.0,10.0,0.0089939767987499,0.0,0.0021145520705555,0.0111085288693055,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
2025-08-24T13:13:22,codecarbon,c15bb9f6-f0c6-4d17-a2d1-eeee726b8b2d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1269.0613887,0.015210494040488775,1.1985625105236311e-05,42.5,0.0,10.0,0.014977655580208304,0.0,0.003521458312777776,0.01849911389298608,United States,USA,indiana,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.4,14,Intel(R) Core(TM) Ultra 7 155U,,,-86.466,39.2273,15.434928894042969,machine,N,1.0
